block,timestamp,price,fees_usd,net_value_usd,fee_return_pct
335164170,1746812366,2410.83,1670.02,2626.68,49.2746
335165172,1746812616,2412.27,1670.55,2627.28,49.2901
335166206,1746812875,2412.32,1670.57,2627.30,49.2907
335167221,1746813129,2413.96,1671.17,2627.97,49.3085
335168239,1746813383,2413.32,1670.95,2627.71,49.3019
335169278,1746813643,2415.93,1671.90,2628.78,49.3298
335170281,1746813894,2377.32,1658.19,2612.47,48.9253
335171287,1746814145,2377.38,1658.24,2612.50,48.9270
335172321,1746814404,2381.22,1659.63,2614.16,48.9679
335173326,1746814655,2375.60,1657.65,2611.72,48.9096
335174344,1746814910,2372.97,1656.73,2610.57,48.8822
335175404,1746815174,2374.40,1657.25,2611.19,48.8977
335176432,1746815432,2370.44,1655.85,2609.46,48.8563
335177434,1746815682,2388.58,1662.35,2617.33,49.0483
335178458,1746815938,2392.49,1663.78,2619.00,49.0903
335179490,1746816196,2386.68,1661.71,2616.51,49.0293
335180490,1746816446,2391.66,1663.50,2618.64,49.0820
335181496,1746816698,2416.54,1672.44,2629.03,49.3458
335182497,1746816948,2407.59,1669.26,2625.34,49.2521
335183513,1746817202,2414.43,1671.73,2628.17,49.3248
335184524,1746817454,2409.54,1669.99,2626.15,49.2735
335185555,1746817712,2410.29,1670.26,2626.46,49.2816
335186570,1746817966,2390.65,1663.27,2618.21,49.0754
335187597,1746818223,2403.50,1667.88,2623.64,49.2113
335188602,1746818474,2403.85,1668.01,2623.78,49.2153
335189615,1746818727,2407.65,1669.38,2625.36,49.2556
335190620,1746818978,2406.73,1669.06,2624.98,49.2461
335191639,1746819233,2410.99,1670.59,2626.75,49.2913
335192641,1746819484,2409.82,1670.18,2626.27,49.2792
335193650,1746819736,2410.46,1670.42,2626.53,49.2863
335194656,1746819988,2414.55,1671.90,2628.21,49.3298
335195664,1746820240,2417.23,1672.89,2629.31,49.3591
335196686,1746820495,2420.41,1674.05,2630.61,49.3934
335197686,1746820745,2410.45,1670.50,2626.52,49.2888
335198721,1746821004,2419.12,1673.62,2630.08,49.3808
335199730,1746821256,2405.72,1668.86,2624.56,49.2401
335200735,1746821507,2398.55,1666.31,2621.56,49.1649
335201750,1746821761,2394.53,1664.90,2619.86,49.1235
335202754,1746822012,2396.82,1665.74,2620.83,49.1481
335203758,1746822263,2402.39,1667.73,2623.17,49.2070
335204772,1746822516,2394.59,1664.95,2619.89,49.1250
335205792,1746822772,2395.84,1665.41,2620.41,49.1385
335206830,1746823031,2400.22,1666.98,2622.26,49.1848
335207847,1746823285,2384.63,1661.42,2615.63,49.0207
335208881,1746823544,2384.85,1661.51,2615.73,49.0234
335209895,1746823797,2387.67,1662.54,2616.94,49.0537
335210896,1746824048,2377.50,1658.91,2612.55,48.9467
335211927,1746824305,2387.36,1662.45,2616.80,49.0511
335212961,1746824564,2392.03,1664.13,2618.80,49.1008
335213984,1746824820,2385.60,1661.84,2616.05,49.0330
335214998,1746825073,2387.37,1662.48,2616.81,49.0519
335216025,1746825330,2394.02,1664.86,2619.64,49.1222
335217026,1746825580,2395.57,1665.42,2620.30,49.1389
335218033,1746825832,2399.68,1666.90,2622.04,49.1824
335219090,1746826096,2399.96,1667.02,2622.15,49.1860
335220129,1746826356,2403.58,1668.32,2623.67,49.2244
335221130,1746826606,2407.45,1669.72,2625.28,49.2656
335222139,1746826858,2412.48,1671.53,2627.36,49.3190
335223169,1746827116,2413.54,1671.92,2627.80,49.3306
335224176,1746827368,2407.79,1669.88,2625.42,49.2703
335225195,1746827622,2406.22,1669.33,2624.77,49.2540
335226227,1746827880,2400.95,1667.45,2622.57,49.1986
335227232,1746828132,2409.87,1670.66,2626.29,49.2932
335228243,1746828384,2410.15,1670.76,2626.40,49.2962
335229245,1746828635,2410.16,1670.76,2626.40,49.2964
335230251,1746828886,2412.90,1671.75,2627.53,49.3256
335231251,1746829136,2411.62,1671.30,2627.01,49.3122
335232256,1746829388,2417.45,1673.39,2629.40,49.3739
335233300,1746829648,2410.97,1671.08,2626.74,49.3057
335234341,1746829909,2417.78,1673.52,2629.54,49.3779
335235361,1746830164,2418.16,1673.68,2629.69,49.3825
335236361,1746830414,2419.58,1674.20,2630.27,49.3977
335237371,1746830666,2419.32,1674.11,2630.17,49.3952
335238430,1746830931,2418.14,1673.70,2629.68,49.3831
335239481,1746831194,2422.48,1675.26,2631.45,49.4292
335240481,1746831444,2430.69,1678.21,2634.76,49.5163
335241493,1746831697,2437.34,1680.65,2637.41,49.5880
335242495,1746831947,2444.43,1683.21,2640.20,49.6636
335243510,1746832201,2439.82,1681.57,2638.39,49.6153
335244513,1746832452,2435.17,1679.93,2636.55,49.5668
335245519,1746832703,2426.50,1676.86,2633.08,49.4762
335246579,1746832968,2423.67,1675.86,2631.93,49.4467
335247586,1746833220,2422.62,1675.48,2631.51,49.4357
335248608,1746833476,2417.06,1673.53,2629.25,49.3779
335249632,1746833732,2416.84,1673.45,2629.15,49.3758
335250657,1746833988,2416.98,1673.51,2629.21,49.3775
335251706,1746834250,2415.89,1673.14,2647.80,49.3665
335252723,1746834504,2423.59,1675.90,2650.96,49.4480
335253734,1746834757,2424.35,1676.18,2651.28,49.4563
335254738,1746835008,2437.92,1681.07,2656.77,49.6005
335255786,1746835270,2436.01,1680.40,2656.01,49.5808
335256787,1746835520,2438.24,1681.20,2656.90,49.6045
335257787,1746835770,2435.70,1680.30,2655.88,49.5778
335258809,1746836026,2437.00,1680.77,2656.41,49.5917
335259809,1746836276,2432.07,1679.01,2654.42,49.5399
335260815,1746836527,2428.87,1677.88,2653.12,49.5064
335261824,1746836780,2429.27,1678.03,2653.28,49.5108
335262828,1746837030,2432.03,1679.03,2654.40,49.5403
335263828,1746837280,2433.60,1679.60,2655.03,49.5570
335264882,1746837544,2437.15,1680.88,2656.46,49.5948
335265882,1746837794,2443.49,1683.15,2659.00,49.6619
335266884,1746838044,2430.90,1678.67,2653.95,49.5297
335267899,1746838298,2434.46,1679.95,2655.38,49.5674
335268904,1746838550,2438.68,1681.47,2657.08,49.6123
335270006,1746838825,2439.00,1681.60,2657.21,49.6160
335271016,1746839078,2441.89,1682.64,2658.36,49.6469
335272017,1746839328,2437.52,1681.09,2656.61,49.6011
335273019,1746839578,2435.75,1680.47,2655.90,49.5829
335274019,1746839828,2434.50,1680.03,2655.40,49.5700
335275027,1746840080,2441.64,1682.60,2658.26,49.6458
335276050,1746840336,2441.46,1682.55,2658.19,49.6441
335277059,1746840588,2455.43,1687.61,2663.71,49.7935
335278061,1746840839,2448.67,1685.20,2661.05,49.7223
335279085,1746841095,2450.41,1685.83,2661.74,49.7410
335280085,1746841345,2451.50,1686.23,2662.17,49.7528
335281097,1746841598,2456.03,1687.86,2663.94,49.8008
335282128,1746841856,2460.93,1689.64,2665.85,49.8535
335283129,1746842106,2464.54,1690.94,2667.24,49.8919
335284163,1746842364,2464.86,1691.08,2667.37,49.8958
335285174,1746842617,2462.44,1690.22,2666.43,49.8705
335286180,1746842868,2463.82,1690.72,2666.97,49.8851
335287190,1746843121,2458.56,1688.84,2664.93,49.8297
335288190,1746843371,2473.36,1694.16,2670.62,49.9867
335289191,1746843621,2481.39,1697.06,2673.66,50.0723
335290193,1746843872,2475.51,1694.97,2671.44,50.0105
335291193,1746844122,2485.12,1698.43,2675.06,50.1126
335292201,1746844374,2484.76,1698.31,2674.92,50.1092
335293248,1746844636,2480.94,1696.96,2673.49,50.0692
335294255,1746844887,2487.06,1699.16,2675.78,50.1342
335295258,1746845138,2488.71,1699.81,2676.40,50.1536
335296259,1746845388,2500.42,1704.05,2680.72,50.2786
335297263,1746845639,2498.15,1703.26,2679.88,50.2552
335298270,1746845891,2464.14,1691.20,2667.09,49.8993
335299272,1746846142,2468.23,1692.71,2668.66,49.9439
335300275,1746846392,2460.82,1690.08,2665.81,49.8665
335301277,1746846643,2467.70,1692.57,2668.46,49.9397
335302277,1746846893,2469.72,1693.30,2669.23,49.9615
335303281,1746847144,2470.60,1693.62,2669.57,49.9709
335304323,1746847404,2480.80,1697.30,2673.44,50.0793
335305323,1746847654,2484.95,1698.80,2675.00,50.1235
335306343,1746847909,2475.57,1695.45,2671.46,50.0249
335307350,1746848161,2464.92,1691.65,2667.39,49.9127
335308359,1746848413,2471.93,1694.16,2670.08,49.9868
335309371,1746848666,2473.14,1694.61,2670.54,50.0001
335310383,1746848919,2481.94,1697.78,2673.87,50.0935
335311396,1746849172,2480.32,1697.21,2673.26,50.0766
335312408,1746849426,2491.42,1701.20,2677.40,50.1944
335313409,1746849676,2503.59,1705.58,2681.87,50.3238
335314409,1746849926,2499.72,1704.22,2680.46,50.2836
335315438,1746850183,2494.92,1702.51,2678.70,50.2330
335316446,1746850435,2493.65,1702.06,2678.23,50.2199
335317453,1746850687,2486.99,1699.69,2675.76,50.1500
335318455,1746850937,2480.44,1697.36,2673.30,50.0811
335319495,1746851197,2484.59,1698.85,2674.86,50.1251
335320503,1746851449,2486.57,1699.56,2675.60,50.1461
335321518,1746851703,2483.87,1698.60,2674.59,50.1177
335322527,1746851955,2481.60,1697.79,2673.74,50.0939
335323533,1746852207,2490.77,1701.09,2677.16,50.1911
335324534,1746852457,2490.99,1701.17,2677.25,50.1936
335325542,1746852709,2492.61,1701.75,2677.84,50.2107
335326571,1746852966,2499.51,1704.23,2680.38,50.2839
335327630,1746853231,2499.84,1704.36,2680.50,50.2876
335328639,1746853483,2497.88,1703.67,2679.78,50.2673
335329640,1746853734,2498.45,1703.88,2679.99,50.2734
335330641,1746853984,2492.75,1701.86,2677.89,50.2139
335331641,1746854234,2483.04,1698.43,2674.28,50.1126
335332651,1746854486,2485.59,1699.35,2675.23,50.1398
335333653,1746854737,2482.13,1698.11,2673.94,50.1034
335334703,1746854999,2482.28,1698.17,2674.00,50.1052
335335705,1746855250,2490.31,1701.06,2676.99,50.1902
335336714,1746855502,2490.48,1701.12,2677.06,50.1922
335337755,1746855762,2493.07,1702.05,2678.01,50.2197
335338831,1746856031,2496.43,1703.26,2679.25,50.2553
335339853,1746856287,2491.51,1701.51,2677.44,50.2035
335340866,1746856540,2494.06,1702.42,2678.38,50.2305
335341892,1746856796,2498.40,1703.98,2679.98,50.2765
335342910,1746857051,2499.93,1704.53,2680.54,50.2928
335343927,1746857305,2492.40,1701.84,2677.77,50.2134
335344927,1746857555,2497.59,1703.74,2679.68,50.2694
335345929,1746857806,2510.28,1708.32,2684.29,50.4044
335346968,1746858066,2513.63,1709.53,2685.49,50.4402
335347968,1746858316,2508.95,1707.87,2683.81,50.3913
335348968,1746858566,2502.60,1705.61,2681.51,50.3245
335349993,1746858822,2503.81,1706.05,2681.95,50.3374
335350993,1746859072,2507.54,1707.38,2683.30,50.3769
335352052,1746859336,2509.62,1708.14,2684.05,50.3992
335353067,1746859590,2510.53,1708.47,2684.38,50.4089
335354069,1746859841,2508.71,1707.82,2683.73,50.3899
335355070,1746860091,2523.06,1712.99,2688.84,50.5424
335356070,1746860341,2517.68,1711.08,2686.94,50.4860
335357073,1746860592,2536.63,1717.89,2693.58,50.6869
335358074,1746860842,2536.83,1718.00,2693.65,50.6902
335359082,1746861094,2535.11,1717.43,2693.05,50.6733
335360114,1746861352,2534.03,1717.06,2692.68,50.6623
335361136,1746861608,2524.10,1713.52,2689.21,50.5579
335362136,1746861858,2524.48,1713.66,2689.34,50.5622
335363138,1746862108,2544.48,1720.85,2696.27,50.7743
335364152,1746862362,2543.77,1720.63,2696.03,50.7678
335365187,1746862620,2540.62,1719.51,2694.95,50.7348
335366211,1746862876,2545.78,1721.38,2696.72,50.7898
335367212,1746863126,2558.31,1725.88,2700.94,50.9228
335368219,1746863378,2565.23,1728.42,2703.23,50.9976
335369219,1746863628,2561.79,1727.23,2702.09,50.9625
335370236,1746863882,2559.55,1726.44,2701.35,50.9393
335371253,1746864137,2574.15,1731.69,2706.15,51.0942
335372280,1746864394,2580.66,1734.07,2708.25,51.1642
335373299,1746864648,2578.73,1733.41,2707.63,51.1447
335374299,1746864898,2584.69,1735.56,2709.55,51.2084
335375301,1746865149,2573.52,1731.58,2705.94,51.0909
335376309,1746865401,2582.05,1734.69,2708.70,51.1826
335377310,1746865651,2581.93,1734.73,2708.66,51.1839
335378326,1746865905,2590.64,1737.88,2711.43,51.2768
335379329,1746866156,2582.57,1735.02,2708.87,51.1922
335380332,1746866406,2575.24,1732.41,2706.50,51.1154
335381349,1746866661,2581.86,1734.81,2708.64,51.1861
335382359,1746866913,2586.63,1736.55,2710.16,51.2375
335383363,1746867164,2586.31,1736.45,2710.06,51.2346
335384369,1746867416,2589.93,1737.77,2711.21,51.2735
335385373,1746867667,2585.31,1736.13,2709.74,51.2252
335386375,1746867917,2583.42,1735.47,2709.14,51.2057
335387383,1746868169,2580.75,1734.55,2708.28,51.1783
335388384,1746868420,2588.56,1737.43,2710.78,51.2635
335389384,1746868670,2585.34,1736.33,2709.75,51.2310
335390397,1746868923,2582.58,1735.36,2708.87,51.2023
335391399,1746869173,2564.78,1729.04,2703.08,51.0158
335392419,1746869428,2560.04,1727.38,2701.51,50.9669
335393419,1746869678,2538.41,1719.66,2694.19,50.7392
335394426,1746869930,2535.64,1718.77,2693.24,50.7128
335395451,1746870186,2541.25,1720.81,2695.17,50.7729
335396455,1746870437,2525.01,1715.02,2689.53,50.6022
335397455,1746870687,2538.44,1719.85,2694.20,50.7446
335398475,1746870942,2547.13,1722.98,2697.18,50.8369
335399513,1746871202,2538.38,1719.85,2694.18,50.7447
335400566,1746871465,2544.69,1722.13,2696.34,50.8119
335401567,1746871715,2535.58,1718.88,2693.22,50.7160
335402601,1746871974,2541.87,1721.14,2695.38,50.7828
335403607,1746872225,2547.46,1723.16,2697.29,50.8423
335404614,1746872477,2551.58,1724.65,2698.68,50.8863
335405630,1746872731,2549.98,1724.09,2698.14,50.8698
335406658,1746872988,2546.83,1722.97,2697.07,50.8369
335407662,1746873239,2544.37,1722.10,2696.24,50.8112
335408663,1746873489,2543.72,1721.88,2696.01,50.8046
335409694,1746873747,2552.29,1724.96,2698.92,50.8956
335410695,1746873997,2545.90,1722.70,2696.76,50.8288
335411743,1746874259,2543.90,1721.99,2696.07,50.8080
335412755,1746874512,2536.74,1719.44,2693.62,50.7327
335413777,1746874768,2526.44,1715.77,2690.03,50.6244
335414801,1746875024,2528.20,1716.43,2690.65,50.6438
335415822,1746875279,2530.05,1717.11,2691.29,50.6639
335416830,1746875531,2527.15,1716.09,2690.28,50.6338
335417854,1746875787,2536.80,1719.57,2693.64,50.7363
335418858,1746876038,2544.67,1722.40,2696.34,50.8200
335419892,1746876296,2550.36,1724.45,2698.27,50.8805
335420901,1746876549,2558.06,1727.23,2700.85,50.9623
335421904,1746876800,2555.87,1726.45,2700.12,50.9395
335422934,1746877057,2554.29,1725.89,2699.59,50.9230
335423961,1746877314,2561.36,1728.44,2701.95,50.9982
335425004,1746877574,2560.55,1728.16,2701.68,50.9899
335426020,1746877828,2555.33,1726.30,2699.94,50.9350
335427053,1746878087,2545.51,1722.81,2696.62,50.8319
335428090,1746878346,2533.17,1718.41,2692.38,50.7021
335429104,1746878600,2533.46,1718.53,2692.48,50.7057
335430105,1746878850,2539.49,1720.71,2694.56,50.7700
335431121,1746879104,2532.44,1718.19,2692.13,50.6957
335432121,1746879354,2534.88,1719.07,2692.97,50.7217
335433124,1746879604,2538.67,1720.43,2694.28,50.7619
335434140,1746879858,2538.01,1720.21,2694.06,50.7552
335435168,1746880116,2546.40,1723.22,2696.93,50.8441
335436203,1746880374,2546.51,1723.26,2696.96,50.8455
335437234,1746880632,2548.78,1724.08,2697.73,50.8696
335438253,1746880887,2545.30,1722.84,2696.55,50.8329
335439319,1746881153,2540.86,1721.25,2695.04,50.7860
335440352,1746881412,2549.03,1724.18,2697.82,50.8726
335441352,1746881662,2551.14,1724.95,2698.53,50.8952
335442384,1746881920,2543.02,1722.04,2695.77,50.8095
335443448,1746882186,2537.01,1719.90,2693.71,50.7461
335444482,1746882444,2536.05,1719.56,2693.38,50.7361
335445558,1746882713,2538.50,1720.44,2694.23,50.7621
335446601,1746882974,2536.99,1719.91,2693.70,50.7465
335447755,1746883262,2540.14,1721.06,2694.79,50.7804
335448757,1746883513,2542.93,1722.06,2695.74,50.8100
335449787,1746883770,2546.24,1723.25,2696.87,50.8451
335450787,1746884020,2541.92,1721.71,2695.40,50.7995
335451789,1746884271,2538.46,1720.47,2694.21,50.7631
335452842,1746884534,2538.75,1720.58,2694.31,50.7664
335453859,1746884788,2533.08,1718.56,2692.35,50.7068
335454896,1746885048,2538.70,1720.59,2694.29,50.7664
335455929,1746885306,2536.55,1719.82,2693.55,50.7437
335456938,1746885558,2540.89,1721.38,2695.04,50.7898
335457978,1746885818,2541.29,1721.52,2695.18,50.7941
335458985,1746886070,2544.77,1722.77,2696.37,50.8310
335460097,1746886348,2541.00,1721.43,2695.08,50.7913
335461103,1746886599,2538.64,1720.59,2694.27,50.7664
335462190,1746886871,2543.36,1722.28,2695.89,50.8165
335463283,1746887144,2545.89,1723.19,2696.75,50.8434
335464312,1746887402,2550.26,1724.77,2698.23,50.8898
335465361,1746887664,2547.22,1723.69,2697.21,50.8579
335466368,1746887916,2554.09,1726.16,2699.52,50.9308
335467371,1746888166,2556.55,1727.05,2700.35,50.9571
335468382,1746888419,2553.78,1726.06,2699.42,50.9279
335469429,1746888681,2559.57,1728.14,2701.36,50.9893
335470435,1746888932,2559.40,1728.08,2701.30,50.9877
335471459,1746889188,2554.25,1726.24,2699.58,50.9333
335472463,1746889439,2557.52,1727.42,2700.67,50.9681
335473463,1746889689,2546.42,1723.45,2696.93,50.8511
335474483,1746889944,2529.32,1717.36,2691.04,50.6711
335475497,1746890198,2535.83,1719.70,2693.30,50.7402
335476518,1746890453,2533.09,1718.72,2692.35,50.7114
335477533,1746890707,2538.08,1720.51,2694.08,50.7643
335478534,1746890957,2539.69,1721.09,2694.63,50.7814
335479548,1746891210,2541.48,1721.74,2695.25,50.8005
335480549,1746891461,2539.90,1721.18,2694.71,50.7839
335481614,1746891727,2537.92,1720.48,2694.02,50.7632
335482621,1746891979,2532.38,1718.50,2692.11,50.7048
335483634,1746892232,2525.37,1716.00,2689.65,50.6310
335484659,1746892488,2511.34,1711.00,2684.67,50.4835
335485687,1746892745,2518.56,1713.60,2687.25,50.5604
335486701,1746892999,2523.28,1715.30,2688.92,50.6105
335487707,1746893250,2516.39,1712.83,2686.48,50.5377
335488707,1746893500,2493.37,1704.64,2678.12,50.2960
335489710,1746893751,2490.92,1703.80,2677.22,50.2712
335490730,1746894006,2496.83,1705.93,2679.40,50.3341
335491734,1746894257,2486.09,1702.11,2675.42,50.2212
335492750,1746894511,2493.46,1704.77,2678.16,50.2998
335493757,1746894763,2494.32,1705.09,2678.48,50.3091
335494763,1746895014,2495.38,1705.48,2678.87,50.3206
335495774,1746895267,2495.04,1705.37,2678.74,50.3173
335496777,1746895518,2491.67,1704.17,2677.50,50.2821
335497777,1746895768,2473.19,1697.61,2670.56,50.0886
335498794,1746896022,2469.02,1696.15,2668.97,50.0455
335499802,1746896274,2468.03,1695.80,2668.58,50.0352
335500817,1746896528,2477.03,1699.04,2672.01,50.1308
335501831,1746896781,2478.94,1699.74,2672.74,50.1513
335502831,1746897031,2490.38,1703.86,2677.02,50.2730
335503831,1746897281,2493.20,1704.88,2678.06,50.3031
335504832,1746897532,2498.52,1706.80,2680.02,50.3596
335505833,1746897782,2501.17,1707.76,2680.99,50.3881
335506873,1746898042,2498.73,1706.89,2680.10,50.3624
335507891,1746898296,2494.35,1705.33,2678.49,50.3162
335508920,1746898554,2486.43,1702.49,2675.55,50.2326
335509928,1746898806,2481.90,1700.89,2673.85,50.1854
335510939,1746899058,2488.49,1703.27,2676.32,50.2555
335511949,1746899311,2491.91,1704.50,2677.59,50.2919
335512965,1746899565,2487.58,1702.95,2675.98,50.2462
335514036,1746899832,2481.51,1700.78,2673.71,50.1822
335515076,1746900092,2480.91,1700.57,2673.48,50.1760
335516080,1746900344,2482.78,1701.25,2674.18,50.1959
335517134,1746900607,2486.79,1702.70,2675.68,50.2388
335518149,1746900861,2493.68,1705.18,2678.24,50.3118
335519163,1746901114,2493.92,1705.27,2678.33,50.3144
335520196,1746901372,2499.62,1707.33,2680.42,50.3753
335521209,1746901626,2511.89,1711.74,2684.87,50.5055
335522211,1746901876,2508.06,1710.38,2683.49,50.4652
335523211,1746902126,2515.33,1712.99,2686.10,50.5423
335524227,1746902380,2512.70,1712.06,2685.16,50.5147
335525233,1746902632,2509.86,1711.04,2684.14,50.4847
335526278,1746902893,2511.15,1711.51,2684.60,50.4987
335527280,1746903144,2511.96,1711.80,2684.89,50.5073
335528282,1746903394,2515.72,1713.15,2686.24,50.5472
335529290,1746903646,2518.11,1714.02,2687.09,50.5727
335530329,1746903906,2516.56,1713.46,2686.54,50.5563
335531391,1746904171,2519.87,1714.66,2687.72,50.5916
335532391,1746904421,2515.94,1713.25,2686.32,50.5501
335533397,1746904673,2509.93,1711.11,2684.16,50.4867
335534397,1746904923,2499.07,1707.22,2680.22,50.3721
335535405,1746905175,2502.44,1708.44,2681.45,50.4081
335536405,1746905425,2506.23,1709.81,2682.83,50.4483
335537410,1746905676,2507.35,1710.21,2683.23,50.4602
335538521,1746905954,2510.53,1711.35,2684.38,50.4940
